round,grand_prix,constructor,driver,lap,position,time
8,Monaco,Racing Bulls,TSU,53,8,79.854
8,Monaco,Williams,ALB,53,9,80.7
8,Monaco,Alpine,GAS,53,10,79.917
8,Monaco,Aston Martin,ALO,53,11,79.992
8,Monaco,Racing Bulls,RIC,53,12,80.079
8,Monaco,Kick Sauber,BOT,53,13,78.456
8,Monaco,Williams,SAR,53,14,81.318
8,Monaco,Kick Sauber,ZHO,53,15,81.375
8,Monaco,Aston Martin,STR,53,16,81.547
8,Monaco,Ferrari,LEC,26,1,78.445
8,Monaco,McLaren,PIA,26,2,78.44
8,Monaco,Ferrari,SAI,26,3,78.088
8,Monaco,McLaren,NOR,26,4,78.396
8,Monaco,Mercedes,RUS,26,5,79.006
8,Monaco,Red Bull,VER,26,6,78.818
8,Monaco,Mercedes,HAM,26,7,79.862
8,Monaco,Racing Bulls,TSU,26,8,80.448
8,Monaco,Williams,ALB,26,9,80.463
8,Monaco,Alpine,GAS,26,10,80.593
8,Monaco,Aston Martin,STR,26,11,80.589
8,Monaco,Aston Martin,ALO,26,12,80.858
8,Monaco,Racing Bulls,RIC,26,13,80.691
8,Monaco,Williams,SAR,26,14,80.929
8,Monaco,Kick Sauber,ZHO,26,15,80.869
8,Monaco,Kick Sauber,BOT,26,16,80.851
8,Monaco,Ferrari,LEC,61,1,76.863
8,Monaco,McLaren,PIA,61,2,76.771
8,Monaco,Ferrari,SAI,61,3,79.046
8,Monaco,McLaren,NOR,61,4,77.614
8,Monaco,Mercedes,RUS,61,5,76.697
8,Monaco,Red Bull,VER,61,6,75.121
8,Monaco,Mercedes,HAM,61,7,75.274
8,Monaco,Racing Bulls,TSU,61,8,80.298
8,Monaco,Williams,ALB,61,9,80.222
8,Monaco,Alpine,GAS,61,10,80.407
8,Monaco,Aston Martin,ALO,61,11,78.752
8,Monaco,Racing Bulls,RIC,61,12,78.771
8,Monaco,Kick Sauber,BOT,61,13,78.623
8,Monaco,Aston Martin,STR,61,14,78.298
8,Monaco,Kick Sauber,ZHO,61,15,78.707
8,Monaco,Williams,SAR,61,16,75.558
8,Monaco,Ferrari,LEC,12,1,80.252
8,Monaco,McLaren,PIA,12,2,80.135
8,Monaco,Ferrari,SAI,12,3,79.974
8,Monaco,McLaren,NOR,12,4,79.933
8,Monaco,Mercedes,RUS,12,5,80.316
8,Monaco,Red Bull,VER,12,6,80.659
8,Monaco,Mercedes,HAM,12,7,81.164
8,Monaco,Racing Bulls,TSU,12,8,81.089
8,Monaco,Williams,ALB,12,9,80.821
8,Monaco,Alpine,GAS,12,10,81.289
8,Monaco,Aston Martin,STR,12,11,81.471
8,Monaco,Aston Martin,ALO,12,12,81.366
8,Monaco,Racing Bulls,RIC,12,13,81.277
8,Monaco,Kick Sauber,BOT,12,14,81.328
8,Monaco,Williams,SAR,12,15,81.404
8,Monaco,Kick Sauber,ZHO,12,16,81.193
8,Monaco,Ferrari,LEC,9,1,80.114
8,Monaco,McLaren,PIA,9,2,79.906
8,Monaco,Ferrari,SAI,9,3,80.525
8,Monaco,McLaren,NOR,9,4,80.397
8,Monaco,Mercedes,RUS,9,5,81.433
8,Monaco,Red Bull,VER,9,6,81.74
8,Monaco,Mercedes,HAM,9,7,81.851
8,Monaco,Racing Bulls,TSU,9,8,81.896
8,Monaco,Williams,ALB,9,9,82.004
8,Monaco,Alpine,GAS,9,10,82.071
8,Monaco,Aston Martin,STR,9,11,82.09
8,Monaco,Aston Martin,ALO,9,12,81.65
8,Monaco,Racing Bulls,RIC,9,13,81.528
8,Monaco,Kick Sauber,BOT,9,14,81.715
8,Monaco,Williams,SAR,9,15,81.679
8,Monaco,Kick Sauber,ZHO,9,16,81.81
8,Monaco,Ferrari,LEC,3,1,84.624
8,Monaco,McLaren,PIA,3,2,84.953
8,Monaco,Ferrari,SAI,3,3,85.012
8,Monaco,McLaren,NOR,3,4,85.283
8,Monaco,Mercedes,RUS,3,5,85.319
8,Monaco,Red Bull,VER,3,6,85.744
8,Monaco,Mercedes,HAM,3,7,87.058
8,Monaco,Racing Bulls,TSU,3,8,87.563
8,Monaco,Williams,ALB,3,9,87.834
8,Monaco,Alpine,GAS,3,10,88.269
8,Monaco,Aston Martin,STR,3,11,88.303
8,Monaco,Aston Martin,ALO,3,12,89.188
8,Monaco,Racing Bulls,RIC,3,13,89.656
8,Monaco,Kick Sauber,BOT,3,14,89.743
8,Monaco,Williams,SAR,3,15,90.077
8,Monaco,Kick Sauber,ZHO,3,16,90.396
8,Monaco,Ferrari,LEC,73,1,76.219
8,Monaco,McLaren,PIA,73,2,76.281
8,Monaco,Ferrari,SAI,73,3,76.417
8,Monaco,McLaren,NOR,73,4,76.285
8,Monaco,Mercedes,RUS,73,5,75.228
8,Monaco,Red Bull,VER,73,6,75.436
8,Monaco,Mercedes,HAM,73,7,75.134
8,Monaco,Racing Bulls,TSU,73,8,75.955
8,Monaco,Williams,ALB,73,9,78.432
8,Monaco,Alpine,GAS,73,10,77.992
8,Monaco,Aston Martin,ALO,73,11,78.504
8,Monaco,Racing Bulls,RIC,73,12,78.512
8,Monaco,Kick Sauber,BOT,73,13,80.068
8,Monaco,Aston Martin,STR,73,14,80.709
8,Monaco,Williams,SAR,73,15,76.37
8,Monaco,Kick Sauber,ZHO,73,16,75.233
8,Monaco,Ferrari,LEC,22,1,78.62
8,Monaco,McLaren,PIA,22,2,78.585
8,Monaco,Ferrari,SAI,22,3,78.889
8,Monaco,McLaren,NOR,22,4,78.981
8,Monaco,Mercedes,RUS,22,5,79.691
8,Monaco,Red Bull,VER,22,6,79.813
8,Monaco,Mercedes,HAM,22,7,80.59
8,Monaco,Racing Bulls,TSU,22,8,80.875
8,Monaco,Williams,ALB,22,9,80.542
8,Monaco,Alpine,GAS,22,10,80.554
8,Monaco,Aston Martin,STR,22,11,81.307
8,Monaco,Aston Martin,ALO,22,12,81.037
8,Monaco,Racing Bulls,RIC,22,13,80.849
8,Monaco,Williams,SAR,22,14,80.897
8,Monaco,Kick Sauber,ZHO,22,15,81.083
8,Monaco,Kick Sauber,BOT,22,16,81.022
8,Monaco,Ferrari,LEC,75,1,76.387
8,Monaco,McLaren,PIA,75,2,76.644
8,Monaco,Ferrari,SAI,75,3,76.905
8,Monaco,McLaren,NOR,75,4,76.517
8,Monaco,Mercedes,RUS,75,5,75.525
8,Monaco,Red Bull,VER,75,6,75.396
8,Monaco,Mercedes,HAM,75,7,75.324
8,Monaco,Racing Bulls,TSU,75,8,74.992
8,Monaco,Williams,ALB,75,9,77.85
8,Monaco,Alpine,GAS,75,10,78.12
8,Monaco,Aston Martin,ALO,75,11,78.663
8,Monaco,Racing Bulls,RIC,75,12,78.645
8,Monaco,Kick Sauber,BOT,75,13,78.779
8,Monaco,Aston Martin,STR,75,14,78.511
8,Monaco,Williams,SAR,75,15,76.324
8,Monaco,Kick Sauber,ZHO,75,16,74.718
8,Monaco,Ferrari,LEC,69,1,76.373
8,Monaco,McLaren,PIA,69,2,77.371
8,Monaco,Ferrari,SAI,69,3,76.218
8,Monaco,McLaren,NOR,69,4,76.314
8,Monaco,Mercedes,RUS,69,5,75.869
8,Monaco,Red Bull,VER,69,6,75.463
8,Monaco,Mercedes,HAM,69,7,75.648
8,Monaco,Racing Bulls,TSU,69,8,80.032
8,Monaco,Williams,ALB,69,9,79.921
8,Monaco,Alpine,GAS,69,10,78.363
8,Monaco,Aston Martin,ALO,69,11,78.713
8,Monaco,Racing Bulls,RIC,69,12,78.386
8,Monaco,Kick Sauber,BOT,69,13,78.088
8,Monaco,Aston Martin,STR,69,14,78.275
8,Monaco,Williams,SAR,69,15,76.077
8,Monaco,Kick Sauber,ZHO,69,16,80.484
8,Monaco,Ferrari,LEC,16,1,80.156
8,Monaco,McLaren,PIA,16,2,79.829
8,Monaco,Ferrari,SAI,16,3,80.579
8,Monaco,McLaren,NOR,16,4,79.637
8,Monaco,Mercedes,RUS,16,5,79.913
8,Monaco,Red Bull,VER,16,6,80.287
8,Monaco,Mercedes,HAM,16,7,80.384
8,Monaco,Racing Bulls,TSU,16,8,80.847
8,Monaco,Williams,ALB,16,9,80.793
8,Monaco,Alpine,GAS,16,10,81.054
8,Monaco,Aston Martin,STR,16,11,81.189
8,Monaco,Aston Martin,ALO,16,12,81.318
8,Monaco,Racing Bulls,RIC,16,13,81.125
8,Monaco,Williams,SAR,16,14,80.646
8,Monaco,Kick Sauber,ZHO,16,15,80.481
8,Monaco,Kick Sauber,BOT,16,16,80.012
8,Monaco,Ferrari,LEC,49,1,78.506
8,Monaco,McLaren,PIA,49,2,78.136
8,Monaco,Ferrari,SAI,49,3,78.259
8,Monaco,McLaren,NOR,49,4,78.177
8,Monaco,Mercedes,RUS,49,5,78.985
8,Monaco,Red Bull,VER,49,6,78.477
8,Monaco,Mercedes,HAM,49,7,77.398
8,Monaco,Racing Bulls,TSU,49,8,80.109
8,Monaco,Williams,ALB,49,9,79.378
8,Monaco,Alpine,GAS,49,10,80.534
8,Monaco,Aston Martin,ALO,49,11,79.837
8,Monaco,Racing Bulls,RIC,49,12,79.837
8,Monaco,Williams,SAR,49,13,83.966
8,Monaco,Kick Sauber,ZHO,49,14,82.134
8,Monaco,Kick Sauber,BOT,49,15,80.818
8,Monaco,Aston Martin,STR,49,16,79.089
8,Monaco,Ferrari,LEC,51,1,77.79
8,Monaco,McLaren,PIA,51,2,77.909
8,Monaco,Ferrari,SAI,51,3,77.528
8,Monaco,McLaren,NOR,51,4,77.772
8,Monaco,Mercedes,RUS,51,5,78.049
8,Monaco,Red Bull,VER,51,6,78.142
8,Monaco,Mercedes,HAM,51,7,95.209
8,Monaco,Racing Bulls,TSU,51,8,78.64
8,Monaco,Williams,ALB,51,9,78.863
8,Monaco,Alpine,GAS,51,10,84.473
8,Monaco,Aston Martin,ALO,51,11,80.636
8,Monaco,Racing Bulls,RIC,51,12,82.683
8,Monaco,Kick Sauber,BOT,51,13,77.205
8,Monaco,Williams,SAR,51,14,81.817
8,Monaco,Kick Sauber,ZHO,51,15,80.962
8,Monaco,Aston Martin,STR,51,16,76.982
8,Monaco,Ferrari,LEC,30,1,79.935
8,Monaco,McLaren,PIA,30,2,79.396
8,Monaco,Ferrari,SAI,30,3,77.326
8,Monaco,McLaren,NOR,30,4,78.403
8,Monaco,Mercedes,RUS,30,5,78.811
8,Monaco,Red Bull,VER,30,6,78.574
8,Monaco,Mercedes,HAM,30,7,78.371
8,Monaco,Racing Bulls,TSU,30,8,80.495
8,Monaco,Williams,ALB,30,9,81.439
8,Monaco,Alpine,GAS,30,10,81.764
8,Monaco,Aston Martin,STR,30,11,81.422
8,Monaco,Aston Martin,ALO,30,12,81.034
8,Monaco,Racing Bulls,RIC,30,13,80.9
8,Monaco,Williams,SAR,30,14,80.84
8,Monaco,Kick Sauber,ZHO,30,15,81.044
8,Monaco,Kick Sauber,BOT,30,16,81.47
8,Monaco,Ferrari,LEC,27,1,78.351
8,Monaco,McLaren,PIA,27,2,78.523
8,Monaco,Ferrari,SAI,27,3,79.49
8,Monaco,McLaren,NOR,27,4,78.72
8,Monaco,Mercedes,RUS,27,5,78.927
8,Monaco,Red Bull,VER,27,6,78.797
8,Monaco,Mercedes,HAM,27,7,78.549
8,Monaco,Racing Bulls,TSU,27,8,80.286
8,Monaco,Williams,ALB,27,9,80.509
8,Monaco,Alpine,GAS,27,10,80.521
8,Monaco,Aston Martin,STR,27,11,80.307
8,Monaco,Aston Martin,ALO,27,12,81.303
8,Monaco,Racing Bulls,RIC,27,13,81.365
8,Monaco,Williams,SAR,27,14,81.231
8,Monaco,Kick Sauber,ZHO,27,15,81.293
8,Monaco,Kick Sauber,BOT,27,16,81.37
8,Monaco,Ferrari,LEC,47,1,79.185
8,Monaco,McLaren,PIA,47,2,78.399
8,Monaco,Ferrari,SAI,47,3,78.141
8,Monaco,McLaren,NOR,47,4,78.141
8,Monaco,Mercedes,RUS,47,5,78.314
8,Monaco,Red Bull,VER,47,6,78.537
8,Monaco,Mercedes,HAM,47,7,78.331
8,Monaco,Racing Bulls,TSU,47,8,80.426
8,Monaco,Williams,ALB,47,9,80.462
8,Monaco,Alpine,GAS,47,10,79.435
8,Monaco,Aston Martin,STR,47,11,78.062
8,Monaco,Aston Martin,ALO,47,12,79.109
8,Monaco,Racing Bulls,RIC,47,13,81.071
8,Monaco,Williams,SAR,47,14,79.888
8,Monaco,Kick Sauber,ZHO,47,15,80.075
8,Monaco,Kick Sauber,BOT,47,16,82.969
8,Monaco,Ferrari,LEC,18,1,79.58
8,Monaco,McLaren,PIA,18,2,79.832
8,Monaco,Ferrari,SAI,18,3,79.177
8,Monaco,McLaren,NOR,18,4,79.398
8,Monaco,Mercedes,RUS,18,5,79.438
8,Monaco,Red Bull,VER,18,6,79.58
8,Monaco,Mercedes,HAM,18,7,80.037
8,Monaco,Racing Bulls,TSU,18,8,80.612
8,Monaco,Williams,ALB,18,9,80.042
8,Monaco,Alpine,GAS,18,10,80.797
8,Monaco,Aston Martin,STR,18,11,80.698
8,Monaco,Aston Martin,ALO,18,12,81.075
8,Monaco,Racing Bulls,RIC,18,13,81.108
8,Monaco,Williams,SAR,18,14,81.031
8,Monaco,Kick Sauber,ZHO,18,15,80.911
8,Monaco,Kick Sauber,BOT,18,16,76.567
8,Monaco,Ferrari,LEC,19,1,78.842
8,Monaco,McLaren,PIA,19,2,79.179
8,Monaco,Ferrari,SAI,19,3,79.445
8,Monaco,McLaren,NOR,19,4,79.28
8,Monaco,Mercedes,RUS,19,5,80.157
8,Monaco,Red Bull,VER,19,6,80.171
8,Monaco,Mercedes,HAM,19,7,79.874
8,Monaco,Racing Bulls,TSU,19,8,80.77
8,Monaco,Williams,ALB,19,9,80.245
8,Monaco,Alpine,GAS,19,10,79.904
8,Monaco,Aston Martin,STR,19,11,80.353
8,Monaco,Aston Martin,ALO,19,12,80.605
8,Monaco,Racing Bulls,RIC,19,13,81.31
8,Monaco,Williams,SAR,19,14,81.221
8,Monaco,Kick Sauber,ZHO,19,15,81.42
8,Monaco,Kick Sauber,BOT,19,16,77.829
8,Monaco,Ferrari,LEC,48,1,77.941
8,Monaco,McLaren,PIA,48,2,78.395
8,Monaco,Ferrari,SAI,48,3,77.894
8,Monaco,McLaren,NOR,48,4,77.975
8,Monaco,Mercedes,RUS,48,5,78.702
8,Monaco,Red Bull,VER,48,6,78.337
8,Monaco,Mercedes,HAM,48,7,77.831
8,Monaco,Racing Bulls,TSU,48,8,80.543
8,Monaco,Williams,ALB,48,9,79.321
8,Monaco,Alpine,GAS,48,10,79.865
8,Monaco,Aston Martin,ALO,48,11,80.315
8,Monaco,Racing Bulls,RIC,48,12,78.282
8,Monaco,Williams,SAR,48,13,80.97
8,Monaco,Kick Sauber,ZHO,48,14,82.481
8,Monaco,Kick Sauber,BOT,48,15,80.562
8,Monaco,Aston Martin,STR,48,16,109.132
8,Monaco,Ferrari,LEC,24,1,78.725
8,Monaco,McLaren,PIA,24,2,78.636
8,Monaco,Ferrari,SAI,24,3,78.568
8,Monaco,McLaren,NOR,24,4,78.699
8,Monaco,Mercedes,RUS,24,5,79.484
8,Monaco,Red Bull,VER,24,6,79.364
8,Monaco,Mercedes,HAM,24,7,78.785
8,Monaco,Racing Bulls,TSU,24,8,80.386
8,Monaco,Williams,ALB,24,9,80.517
8,Monaco,Alpine,GAS,24,10,80.949
8,Monaco,Aston Martin,STR,24,11,81.621
8,Monaco,Aston Martin,ALO,24,12,81.413
8,Monaco,Racing Bulls,RIC,24,13,80.348
8,Monaco,Williams,SAR,24,14,80.395
8,Monaco,Kick Sauber,ZHO,24,15,80.347
8,Monaco,Kick Sauber,BOT,24,16,80.564
8,Monaco,Ferrari,LEC,1,1,2456.33
8,Monaco,McLaren,PIA,1,2,2458.744
8,Monaco,Ferrari,SAI,1,3,2462.721
8,Monaco,McLaren,NOR,1,4,2468.042
8,Monaco,Mercedes,RUS,1,5,2473.884
8,Monaco,Red Bull,VER,1,6,2478.944
8,Monaco,Mercedes,HAM,1,7,2483.804
8,Monaco,Racing Bulls,TSU,1,8,2488.609
8,Monaco,Williams,ALB,1,9,2494.817
8,Monaco,Alpine,GAS,1,10,2497.695
8,Monaco,Aston Martin,STR,1,11,2502.648
8,Monaco,Racing Bulls,RIC,1,12,2507.607
8,Monaco,Aston Martin,ALO,1,13,2513.184
8,Monaco,Williams,SAR,1,14,2516.858
8,Monaco,Kick Sauber,BOT,1,15,2521.748
8,Monaco,Kick Sauber,ZHO,1,16,2526.253
8,Monaco,Ferrari,LEC,32,1,79.125
8,Monaco,McLaren,PIA,32,2,78.969
8,Monaco,Ferrari,SAI,32,3,80.136
8,Monaco,McLaren,NOR,32,4,79.538
8,Monaco,Mercedes,RUS,32,5,79.122
8,Monaco,Red Bull,VER,32,6,78.983
8,Monaco,Mercedes,HAM,32,7,78.618
8,Monaco,Racing Bulls,TSU,32,8,81.023
8,Monaco,Williams,ALB,32,9,80.148
8,Monaco,Alpine,GAS,32,10,81.121
8,Monaco,Aston Martin,STR,32,11,81.252
8,Monaco,Aston Martin,ALO,32,12,81.01
8,Monaco,Racing Bulls,RIC,32,13,80.94
8,Monaco,Williams,SAR,32,14,80.797
8,Monaco,Kick Sauber,ZHO,32,15,80.782
8,Monaco,Kick Sauber,BOT,32,16,80.658
8,Monaco,Ferrari,LEC,66,1,76.489
8,Monaco,McLaren,PIA,66,2,76.64
8,Monaco,Ferrari,SAI,66,3,75.409
8,Monaco,McLaren,NOR,66,4,76.214
8,Monaco,Mercedes,RUS,66,5,75.848
8,Monaco,Red Bull,VER,66,6,76.121
8,Monaco,Mercedes,HAM,66,7,75.342
8,Monaco,Racing Bulls,TSU,66,8,78.197
8,Monaco,Williams,ALB,66,9,78.003
8,Monaco,Alpine,GAS,66,10,78.726
8,Monaco,Aston Martin,ALO,66,11,78.637
8,Monaco,Racing Bulls,RIC,66,12,78.248
8,Monaco,Kick Sauber,BOT,66,13,78.383
8,Monaco,Aston Martin,STR,66,14,78.748
8,Monaco,Kick Sauber,ZHO,66,15,79.749
8,Monaco,Williams,SAR,66,16,80.799
8,Monaco,Ferrari,LEC,57,1,77.64
8,Monaco,McLaren,PIA,57,2,77.3
8,Monaco,Ferrari,SAI,57,3,77.599
8,Monaco,McLaren,NOR,57,4,77.815
8,Monaco,Mercedes,RUS,57,5,76.91
8,Monaco,Red Bull,VER,57,6,76.181
8,Monaco,Mercedes,HAM,57,7,77.857
8,Monaco,Racing Bulls,TSU,57,8,78.499
8,Monaco,Williams,ALB,57,9,78.271
8,Monaco,Alpine,GAS,57,10,79.448
8,Monaco,Aston Martin,ALO,57,11,80.6
8,Monaco,Racing Bulls,RIC,57,12,79.672
8,Monaco,Kick Sauber,BOT,57,13,78.994
8,Monaco,Aston Martin,STR,57,14,76.914
8,Monaco,Kick Sauber,ZHO,57,15,81.119
8,Monaco,Williams,SAR,57,16,97.746
8,Monaco,Ferrari,LEC,56,1,77.266
8,Monaco,McLaren,PIA,56,2,77.456
8,Monaco,Ferrari,SAI,56,3,78.119
8,Monaco,McLaren,NOR,56,4,78.155
8,Monaco,Mercedes,RUS,56,5,77.071
8,Monaco,Red Bull,VER,56,6,75.466
8,Monaco,Mercedes,HAM,56,7,74.423
8,Monaco,Racing Bulls,TSU,56,8,78.502
8,Monaco,Williams,ALB,56,9,78.796
8,Monaco,Alpine,GAS,56,10,79.704
8,Monaco,Aston Martin,ALO,56,11,80.739
8,Monaco,Racing Bulls,RIC,56,12,82.007
8,Monaco,Kick Sauber,BOT,56,13,81.657
8,Monaco,Aston Martin,STR,56,14,77.279
8,Monaco,Williams,SAR,56,15,81.474
8,Monaco,Kick Sauber,ZHO,56,16,80.315
8,Monaco,Ferrari,LEC,6,1,81.145
8,Monaco,McLaren,PIA,6,2,81.354
8,Monaco,Ferrari,SAI,6,3,81.163
8,Monaco,McLaren,NOR,6,4,81.804
8,Monaco,Mercedes,RUS,6,5,83.012
8,Monaco,Red Bull,VER,6,6,83.787
8,Monaco,Mercedes,HAM,6,7,83.369
8,Monaco,Racing Bulls,TSU,6,8,83.224
8,Monaco,Williams,ALB,6,9,83.416
8,Monaco,Alpine,GAS,6,10,83.106
8,Monaco,Aston Martin,STR,6,11,82.977
8,Monaco,Aston Martin,ALO,6,12,82.711
8,Monaco,Racing Bulls,RIC,6,13,82.748
8,Monaco,Kick Sauber,BOT,6,14,82.868
8,Monaco,Williams,SAR,6,15,82.739
8,Monaco,Kick Sauber,ZHO,6,16,82.649
8,Monaco,Ferrari,LEC,76,1,76.808
8,Monaco,McLaren,PIA,76,2,76.59
8,Monaco,Ferrari,SAI,76,3,76.328
8,Monaco,McLaren,NOR,76,4,76.671
8,Monaco,Mercedes,RUS,76,5,75.753
8,Monaco,Red Bull,VER,76,6,75.641
8,Monaco,Mercedes,HAM,76,7,75.245
8,Monaco,Racing Bulls,TSU,76,8,75.205
8,Monaco,Williams,ALB,76,9,77.279
8,Monaco,Alpine,GAS,76,10,77.516
8,Monaco,Aston Martin,ALO,76,11,79.053
8,Monaco,Racing Bulls,RIC,76,12,78.93
8,Monaco,Kick Sauber,BOT,76,13,78.774
8,Monaco,Aston Martin,STR,76,14,78.623
8,Monaco,Williams,SAR,76,15,77.197
8,Monaco,Kick Sauber,ZHO,76,16,77.173
8,Monaco,Ferrari,LEC,34,1,79.319
8,Monaco,McLaren,PIA,34,2,78.978
8,Monaco,Ferrari,SAI,34,3,79.013
8,Monaco,McLaren,NOR,34,4,79.243
8,Monaco,Mercedes,RUS,34,5,79.379
8,Monaco,Red Bull,VER,34,6,79.594
8,Monaco,Mercedes,HAM,34,7,78.86
8,Monaco,Racing Bulls,TSU,34,8,79.153
8,Monaco,Williams,ALB,34,9,79.134
8,Monaco,Alpine,GAS,34,10,80.751
8,Monaco,Aston Martin,STR,34,11,79.789
8,Monaco,Aston Martin,ALO,34,12,80.877
8,Monaco,Racing Bulls,RIC,34,13,80.84
8,Monaco,Williams,SAR,34,14,80.738
8,Monaco,Kick Sauber,ZHO,34,15,80.736
8,Monaco,Kick Sauber,BOT,34,16,80.903
8,Monaco,Ferrari,LEC,7,1,80.98
8,Monaco,McLaren,PIA,7,2,80.808
8,Monaco,Ferrari,SAI,7,3,81.466
8,Monaco,McLaren,NOR,7,4,80.828
8,Monaco,Mercedes,RUS,7,5,81.415
8,Monaco,Red Bull,VER,7,6,81.283
8,Monaco,Mercedes,HAM,7,7,81.463
8,Monaco,Racing Bulls,TSU,7,8,81.826
8,Monaco,Williams,ALB,7,9,81.913
8,Monaco,Alpine,GAS,7,10,82.233
8,Monaco,Aston Martin,STR,7,11,82.634
8,Monaco,Aston Martin,ALO,7,12,82.866
8,Monaco,Racing Bulls,RIC,7,13,82.747
8,Monaco,Kick Sauber,BOT,7,14,82.832
8,Monaco,Williams,SAR,7,15,82.899
8,Monaco,Kick Sauber,ZHO,7,16,82.934
8,Monaco,Ferrari,LEC,2,1,177.857
8,Monaco,McLaren,PIA,2,2,176.127
8,Monaco,Ferrari,SAI,2,3,172.664
8,Monaco,McLaren,NOR,2,4,167.666
8,Monaco,Mercedes,RUS,2,5,162.166
8,Monaco,Red Bull,VER,2,6,157.443
8,Monaco,Mercedes,HAM,2,7,152.812
8,Monaco,Racing Bulls,TSU,2,8,148.277
8,Monaco,Williams,ALB,2,9,142.255
8,Monaco,Alpine,GAS,2,10,139.618
8,Monaco,Aston Martin,STR,2,11,134.844
8,Monaco,Racing Bulls,RIC,2,12,130.108
8,Monaco,Aston Martin,ALO,2,13,124.571
8,Monaco,Williams,SAR,2,14,121.235
8,Monaco,Kick Sauber,BOT,2,15,116.358
8,Monaco,Kick Sauber,ZHO,2,16,112.131
8,Monaco,Ferrari,LEC,64,1,76.56
8,Monaco,McLaren,PIA,64,2,76.909
8,Monaco,Ferrari,SAI,64,3,74.813
8,Monaco,McLaren,NOR,64,4,75.742
8,Monaco,Mercedes,RUS,64,5,76.133
8,Monaco,Red Bull,VER,64,6,76.619
8,Monaco,Mercedes,HAM,64,7,76.164
8,Monaco,Racing Bulls,TSU,64,8,77.631
8,Monaco,Williams,ALB,64,9,77.911
8,Monaco,Alpine,GAS,64,10,78.868
8,Monaco,Aston Martin,ALO,64,11,78.736
8,Monaco,Racing Bulls,RIC,64,12,78.637
8,Monaco,Kick Sauber,BOT,64,13,78.531
8,Monaco,Aston Martin,STR,64,14,78.425
8,Monaco,Kick Sauber,ZHO,64,15,79.295
8,Monaco,Williams,SAR,64,16,76.895
8,Monaco,Ferrari,LEC,67,1,75.941
8,Monaco,McLaren,PIA,67,2,76.596
8,Monaco,Ferrari,SAI,67,3,76.847
8,Monaco,McLaren,NOR,67,4,76.115
8,Monaco,Mercedes,RUS,67,5,76.157
8,Monaco,Red Bull,VER,67,6,76.276
8,Monaco,Mercedes,HAM,67,7,76.117
8,Monaco,Racing Bulls,TSU,67,8,78.148
8,Monaco,Williams,ALB,67,9,77.874
8,Monaco,Alpine,GAS,67,10,78.624
8,Monaco,Aston Martin,ALO,67,11,78.126
8,Monaco,Racing Bulls,RIC,67,12,78.219
8,Monaco,Kick Sauber,BOT,67,13,78.467
8,Monaco,Aston Martin,STR,67,14,78.636
8,Monaco,Kick Sauber,ZHO,67,15,80.357
8,Monaco,Williams,SAR,67,16,80.347
8,Monaco,Ferrari,LEC,29,1,79.053
8,Monaco,McLaren,PIA,29,2,79.01
8,Monaco,Ferrari,SAI,29,3,78.697
8,Monaco,McLaren,NOR,29,4,78.766
8,Monaco,Mercedes,RUS,29,5,78.624
8,Monaco,Red Bull,VER,29,6,78.795
8,Monaco,Mercedes,HAM,29,7,78.94
8,Monaco,Racing Bulls,TSU,29,8,79.837
8,Monaco,Williams,ALB,29,9,80.271
8,Monaco,Alpine,GAS,29,10,79.376
8,Monaco,Aston Martin,STR,29,11,79.464
8,Monaco,Aston Martin,ALO,29,12,81.205
8,Monaco,Racing Bulls,RIC,29,13,81.265
8,Monaco,Williams,SAR,29,14,81.334
8,Monaco,Kick Sauber,ZHO,29,15,81.338
8,Monaco,Kick Sauber,BOT,29,16,80.857
8,Monaco,Ferrari,LEC,17,1,80.279
8,Monaco,McLaren,PIA,17,2,80.028
8,Monaco,Ferrari,SAI,17,3,80.076
8,Monaco,McLaren,NOR,17,4,80.337
8,Monaco,Mercedes,RUS,17,5,80.15
8,Monaco,Red Bull,VER,17,6,79.898
8,Monaco,Mercedes,HAM,17,7,79.738
8,Monaco,Racing Bulls,TSU,17,8,80.335
8,Monaco,Williams,ALB,17,9,81.137
8,Monaco,Alpine,GAS,17,10,81.961
8,Monaco,Aston Martin,STR,17,11,81.97
8,Monaco,Aston Martin,ALO,17,12,80.799
8,Monaco,Racing Bulls,RIC,17,13,80.862
8,Monaco,Williams,SAR,17,14,81.016
8,Monaco,Kick Sauber,ZHO,17,15,80.979
8,Monaco,Kick Sauber,BOT,17,16,76.561
8,Monaco,Ferrari,LEC,71,1,75.162
8,Monaco,McLaren,PIA,71,2,77.184
8,Monaco,Ferrari,SAI,71,3,77.214
8,Monaco,McLaren,NOR,71,4,76.609
8,Monaco,Mercedes,RUS,71,5,75.827
8,Monaco,Red Bull,VER,71,6,75.659
8,Monaco,Mercedes,HAM,71,7,75.643
8,Monaco,Racing Bulls,TSU,71,8,78.258
8,Monaco,Williams,ALB,71,9,78.957
8,Monaco,Alpine,GAS,71,10,78.14
8,Monaco,Aston Martin,ALO,71,11,78.133
8,Monaco,Racing Bulls,RIC,71,12,78.108
8,Monaco,Kick Sauber,BOT,71,13,78.104
8,Monaco,Aston Martin,STR,71,14,78.464
8,Monaco,Williams,SAR,71,15,76.326
8,Monaco,Kick Sauber,ZHO,71,16,85.295
8,Monaco,Ferrari,LEC,5,1,81.795
8,Monaco,McLaren,PIA,5,2,82.019
