round,grand_prix,constructor,driver,lap,position,time
1,Bahrain,Red Bull,VER,19,1,95.283
1,Bahrain,Red Bull,PER,19,2,96.038
1,Bahrain,Ferrari,SAI,19,3,96.236
1,Bahrain,Mercedes,RUS,19,4,97.233
1,Bahrain,Ferrari,LEC,19,5,96.821
1,Bahrain,McLaren,NOR,19,6,96.416
1,Bahrain,McLaren,PIA,19,7,96.577
1,Bahrain,Mercedes,HAM,19,8,96.694
1,Bahrain,Aston Martin,ALO,19,9,97.072
1,Bahrain,Kick Sauber,ZHO,19,10,97.652
1,Bahrain,Racing Bulls,TSU,19,11,97.396
1,Bahrain,Aston Martin,STR,19,12,97.554
1,Bahrain,Haas,MAG,19,13,97.792
1,Bahrain,Williams,ALB,19,14,97.763
1,Bahrain,Alpine,OCO,19,15,98.332
1,Bahrain,Racing Bulls,RIC,19,16,98.35
1,Bahrain,Haas,HUL,19,17,97.862
1,Bahrain,Kick Sauber,BOT,19,18,97.662
1,Bahrain,Alpine,GAS,19,19,97.702
1,Bahrain,Williams,SAR,19,20,97.742
2,Saudi Arabia,Red Bull,VER,45,1,93.01
2,Saudi Arabia,Red Bull,PER,45,2,92.562
2,Saudi Arabia,Ferrari,LEC,45,3,92.552
2,Saudi Arabia,McLaren,PIA,45,4,92.31
2,Saudi Arabia,Aston Martin,ALO,45,5,92.413
2,Saudi Arabia,Mercedes,RUS,45,6,92.573
2,Saudi Arabia,Ferrari,BEA,45,7,92.613
2,Saudi Arabia,McLaren,NOR,45,8,92.205
2,Saudi Arabia,Mercedes,HAM,45,9,91.943
2,Saudi Arabia,Haas,HUL,45,10,92.493
2,Saudi Arabia,Haas,MAG,45,11,92.638
2,Saudi Arabia,Williams,ALB,45,12,92.564
2,Saudi Arabia,Alpine,OCO,45,13,93.643
2,Saudi Arabia,Racing Bulls,TSU,45,14,93.644
2,Saudi Arabia,Williams,SAR,45,15,94.077
2,Saudi Arabia,Racing Bulls,RIC,45,16,93.75
2,Saudi Arabia,Kick Sauber,BOT,45,17,92.903
2,Saudi Arabia,Kick Sauber,ZHO,45,18,92.857
1,Bahrain,Red Bull,VER,47,1,94.239
1,Bahrain,Red Bull,PER,47,2,94.73
1,Bahrain,Ferrari,SAI,47,3,94.901
1,Bahrain,Ferrari,LEC,47,4,95.057
1,Bahrain,Mercedes,RUS,47,5,95.805
1,Bahrain,McLaren,NOR,47,6,95.485
1,Bahrain,Mercedes,HAM,47,7,95.226
1,Bahrain,McLaren,PIA,47,8,95.376
1,Bahrain,Aston Martin,STR,47,9,96.298
1,Bahrain,Aston Martin,ALO,47,10,95.225
1,Bahrain,Kick Sauber,ZHO,47,11,96.561
1,Bahrain,Haas,MAG,47,12,96.454
1,Bahrain,Racing Bulls,TSU,47,13,96.396
1,Bahrain,Racing Bulls,RIC,47,14,95.831
1,Bahrain,Williams,ALB,47,15,96.026
1,Bahrain,Alpine,OCO,47,16,96.656
1,Bahrain,Haas,HUL,47,17,95.226
1,Bahrain,Alpine,GAS,47,18,95.341
1,Bahrain,Kick Sauber,BOT,47,19,96.604
1,Bahrain,Williams,SAR,47,20,96.729
2,Saudi Arabia,Red Bull,VER,15,1,93.512
2,Saudi Arabia,McLaren,NOR,15,2,93.944
2,Saudi Arabia,Red Bull,PER,15,3,93.45
2,Saudi Arabia,Ferrari,LEC,15,4,94.225
2,Saudi Arabia,Mercedes,HAM,15,5,95.355
2,Saudi Arabia,McLaren,PIA,15,6,94.309
2,Saudi Arabia,Aston Martin,ALO,15,7,94.678
2,Saudi Arabia,Mercedes,RUS,15,8,94.803
2,Saudi Arabia,Haas,HUL,15,9,95.495
2,Saudi Arabia,Ferrari,BEA,15,10,95.118
2,Saudi Arabia,Kick Sauber,ZHO,15,11,96.053
2,Saudi Arabia,Racing Bulls,TSU,15,12,95.952
2,Saudi Arabia,Haas,MAG,15,13,95.746
2,Saudi Arabia,Alpine,OCO,15,14,95.717
2,Saudi Arabia,Williams,ALB,15,15,95.533
2,Saudi Arabia,Kick Sauber,BOT,15,16,95.721
2,Saudi Arabia,Williams,SAR,15,17,95.601
2,Saudi Arabia,Racing Bulls,RIC,15,18,95.466
2,Saudi Arabia,McLaren,NOR,10,1,94.352
2,Saudi Arabia,Red Bull,VER,10,2,95.024
2,Saudi Arabia,Mercedes,HAM,10,3,95.257
2,Saudi Arabia,Red Bull,PER,10,4,96.005
2,Saudi Arabia,Ferrari,LEC,10,5,96.082
2,Saudi Arabia,McLaren,PIA,10,6,96.768
2,Saudi Arabia,Aston Martin,ALO,10,7,97.296
2,Saudi Arabia,Haas,HUL,10,8,97.796
2,Saudi Arabia,Mercedes,RUS,10,9,97.943
2,Saudi Arabia,Kick Sauber,ZHO,10,10,98.417
2,Saudi Arabia,Ferrari,BEA,10,11,98.427
2,Saudi Arabia,Racing Bulls,TSU,10,12,99.222
2,Saudi Arabia,Haas,MAG,10,13,99.463
2,Saudi Arabia,Alpine,OCO,10,14,99.439
2,Saudi Arabia,Williams,ALB,10,15,100.318
2,Saudi Arabia,Kick Sauber,BOT,10,16,100.082
2,Saudi Arabia,Williams,SAR,10,17,100.141
2,Saudi Arabia,Racing Bulls,RIC,10,18,99.99
2,Saudi Arabia,Red Bull,VER,33,1,92.309
2,Saudi Arabia,Red Bull,PER,33,2,92.564
2,Saudi Arabia,Ferrari,LEC,33,3,93.064
2,Saudi Arabia,McLaren,NOR,33,4,93.514
2,Saudi Arabia,Mercedes,HAM,33,5,93.36
2,Saudi Arabia,McLaren,PIA,33,6,93.29
2,Saudi Arabia,Aston Martin,ALO,33,7,93.452
2,Saudi Arabia,Mercedes,RUS,33,8,93.32
2,Saudi Arabia,Ferrari,BEA,33,9,93.551
2,Saudi Arabia,Haas,HUL,33,10,96.601
2,Saudi Arabia,Kick Sauber,ZHO,33,11,94.679
2,Saudi Arabia,Haas,MAG,33,12,95.7
2,Saudi Arabia,Alpine,OCO,33,13,95.753
2,Saudi Arabia,Williams,ALB,33,14,95.221
2,Saudi Arabia,Racing Bulls,TSU,33,15,96.118
2,Saudi Arabia,Williams,SAR,33,16,95.7
2,Saudi Arabia,Racing Bulls,RIC,33,17,95.753
2,Saudi Arabia,Kick Sauber,BOT,33,18,95.792
2,Saudi Arabia,Red Bull,VER,21,1,92.933
2,Saudi Arabia,Red Bull,PER,21,2,93.132
2,Saudi Arabia,McLaren,NOR,21,3,93.941
2,Saudi Arabia,Ferrari,LEC,21,4,93.722
2,Saudi Arabia,Mercedes,HAM,21,5,94.016
2,Saudi Arabia,McLaren,PIA,21,6,93.793
2,Saudi Arabia,Aston Martin,ALO,21,7,94.378
